id,prenom,id_espece,id_parent,date_naissance,date_mort,lieu_naissance
2501,Nagethazer,189,1359.0,79.71653978461063,,402
2502,Choimas,604,,79.72013728049443,95.49161338031023,546
2503,Etaunad,155,1431.0,79.76324354252839,,227
2504,Daininien,140,1575.0,79.79339698689895,,496
2505,Adraomos,431,1312.0,79.80048604019993,,500
2506,Vastantter,419,2090.0,79.81717592866455,,421
2507,Houlgethin,570,,79.84024853988288,,75
2508,Geldlaasty,570,1099.0,79.84823736777219,99.03974224345008,164
2509,Daswatrik,506,1720.0,79.85898273138521,97.73345001305262,504
2510,Lascamyn,148,1617.0,79.87006510423939,,400
2511,Napieraant,27,1571.0,79.8776327920116,,81
2512,Cabinlir,189,1506.0,79.90675669434796,,577
2513,Odasidin,18,1636.0,79.90693126130988,,191
2514,Ryorain,418,1230.0,79.91097734008044,,215
2515,Ryleinerry,483,1363.0,79.9418679906686,,537
2516,Norewwarne,170,1822.0,79.94913695082458,,612
2517,Jastcama,577,1644.0,79.94955158037389,,218
2518,Scaunawarne,148,1160.0,79.9501551736816,,577
2519,Yalazim,3,1476.0,79.9594383439326,,374
2520,Mararthla,349,1656.0,79.97048126144048,99.52021967860708,583
2521,Peslirlene,404,2120.0,79.9776236344566,,198
2522,Klabmelras,139,1526.0,80.00048445137377,,550
2523,Adeimas,511,1887.0,80.02782769395559,,405
2524,Tocaxance,508,,80.03587679767354,,431
2525,Tesjuinen,593,2161.0,80.03703838444028,,162
2526,Baridsume,419,1781.0,80.04248538588195,97.62994061635806,501
2527,Yeraa,152,2006.0,80.0617319167531,96.01015696129024,602
2528,Fyv,22,2122.0,80.08136750754531,,200
2529,Coidric,413,2072.0,80.10010542785994,,138
2530,Estartyyd,70,2065.0,80.10636809992943,,389
2531,Arcarian,121,1557.0,80.11226709890062,,618
2532,Onymar,87,1588.0,80.13448079125789,,402
2533,Valartney,23,1833.0,80.16929036859005,,185
2534,Larethime,149,2162.0,80.16989157014073,,147
2535,Valdorayne,431,1560.0,80.18799471580952,,151
2536,Grulin,484,1637.0,80.19943820085669,,608
2537,Hobwarluth,136,1578.0,80.22844746235558,,69
2538,Aldainon,18,1768.0,80.2346775087876,99.23359484775935,164
2539,Estquentro,217,1620.0,80.23468605829943,,7
2540,Nacuththa,40,1618.0,80.24272718989835,,179
2541,Horewel,70,1660.0,80.2657872762739,,408
2542,Quernalro,484,2133.0,80.26639157739997,,168
2543,Nunrogeth,24,1584.0,80.2807451636718,,563
2544,Dafardal,224,1780.0,80.28523766249576,,7
2545,Calzanealen,197,1675.0,80.2878217922754,,379
2546,Larrethta,484,1857.0,80.35210345900153,,221
2547,Aelcheanque,349,1739.0,80.37357094916591,,555
2548,Tertunyart,570,1646.0,80.40221055648645,,588
2549,Sevoeder,70,1794.0,80.40400530810723,,567
2550,Vabarrybin,148,1177.0,80.42648895198076,,207
2551,Nied,413,2023.0,80.43513283899637,,1
2552,Nunimeel,40,1874.0,80.43685354732104,,60
2553,Sararthnal,171,1942.0,80.43925744228724,,419
2554,Satrem,553,1749.0,80.44034364619934,,101
2555,Calarneastar,87,2126.0,80.47810791285023,,247
2556,Dararryorn,506,1630.0,80.49355868875823,,20
2557,Hobzaneart,136,1964.0,80.51738819572243,,515
2558,Ashquenttuny,486,2058.0,80.52432652955432,,78
2559,Rolquetyne,22,1598.0,80.5535618789057,,59
2560,Yalgaryta,564,1839.0,80.55398730429329,,487
2561,Koreasa,24,1956.0,80.59198530020055,,560
2562,Obgethgayn,200,2078.0,80.61959064716176,,401
2563,Heaf,40,,80.63203742594949,,396
2564,Forrody,147,1404.0,80.65485389697326,,28
2565,Jarontro,101,2168.0,80.65758079536499,,202
2566,Darayneaver,237,1634.0,80.66445757009492,,585
2567,Yaszaneyn,506,2076.0,80.69268313706428,,354
2568,Calbinsume,191,1761.0,80.69311385956854,,488
2569,Ryleartlene,189,1710.0,80.69790404051858,,207
2570,Norfynew,619,1641.0,80.70043235906998,,242
2571,Dirdothmel,570,1085.0,80.70445102669323,,75
2572,Dirrisain,349,1661.0,80.71155454874147,,169
2573,Iwarnecath,514,2142.0,80.7465032529761,,379
2574,Kitynearn,349,1800.0,80.74879326135769,,168
2575,Geldameun,214,2106.0,80.75380075516293,,421
2576,Pancheanyn,553,2189.0,80.75526316262923,,248
2577,Obazyr,164,1881.0,80.75559221037118,97.42540169515449,500
2578,Syngethtuny,9,1763.0,80.7572857577184,,147
2579,Vablyny,436,1372.0,80.76436849553696,,548
2580,Kaldan,610,1843.0,80.78281097311742,,561
2581,Asertan,147,1380.0,80.78427569637371,98.71561142987453,428
2582,Parrikerry,3,1937.0,80.80572672464965,,618
2583,Shyayniel,600,1531.0,80.81241092322976,,609
2584,Jastlyime,572,1153.0,80.81827823627692,,557
2585,Areraasty,572,1153.0,80.81827823627692,,557
2586,Naprikta,137,1978.0,80.82585720329799,,98
2587,Hargaryalen,159,,80.84221496496359,,233
2588,Pavrethvaler,23,1975.0,80.8539104245892,,492
2589,Synarthain,140,2022.0,80.86011659384157,,504
2590,Galiaseth,570,1818.0,80.8797310583947,,181
2591,Andarikstead,570,1818.0,80.8797310583947,,562
2592,Hargethane,214,1280.0,80.88462702890253,,447
2593,Kopgarcarth,137,1579.0,80.88529214260636,,433
2594,Plagaverarik,195,2217.0,80.89466809313154,,483
2595,Bayvarnien,537,2149.0,80.91214588976251,,508
2596,Yalcuthor,237,1149.0,80.93606443783035,,189
2597,Dwilaw,140,1985.0,80.94476552077487,,226
2598,Dararis,419,2089.0,80.94509227604225,,59
2599,Adraop,76,1764.0,80.97154017569703,97.7409646208405,66
2600,Korlirastar,398,1639.0,80.98895473101673,98.47412742188249,424
2601,Paswarnegar,19,1965.0,81.00774685838812,,537
2602,Roldothgar,439,1360.0,81.03814793412126,,580
2603,Krenrotyne,344,1395.0,81.05809566870508,,580
2604,Laroev,395,,81.07307938495693,,182
2605,Horarner,152,1816.0,81.07393365438932,,194
2606,Kaimly,354,2166.0,81.08837500170344,,486
2607,Nywatbin,194,1553.0,81.09909346603897,,585
2608,Ruskqueun,348,2079.0,81.11815218864385,,16
2609,Etilad,398,1777.0,81.1401711189713,,226
2610,Shotewen,419,1900.0,81.14114735399497,,2
2611,Skalyneon,533,1969.0,81.14438253274177,,484
2612,Nuntinan,406,2218.0,81.16547343256947,,9
2613,Ethethcar,162,1807.0,81.1665962117971,,58
2614,Drucastyin,148,2068.0,81.19846029678975,,386
2615,Nautvaleran,486,1931.0,81.21347992391668,,421
2616,Valdantzane,419,1907.0,81.21852821159025,,200
2617,Aldynechean,348,1868.0,81.22036887494741,97.96096268587914,594
2618,Cadilalin,386,1901.0,81.2225916319924,,618
2619,Shyakgant,381,1976.0,81.23813965435914,97.20077504728853,587
2620,Rylecathyn,572,2230.0,81.24766543491435,,544
2621,Yarastycath,407,1198.0,81.24835190970344,,151
2622,Martastrik,446,,81.24955584912706,97.91827682216267,448
2623,Jardarnik,11,1351.0,81.25357128862365,,16
2624,Ostluthlir,151,1693.0,81.28897832840386,,413
2625,Chywarnecarn,448,1987.0,81.3056863177415,,447
2626,Horlinane,197,1677.0,81.39501110337103,98.3054911189059,379
2627,Jarginein,87,2125.0,81.39766131580828,,560
2628,Kagayndoth,486,2084.0,81.41344231332897,,509
2629,Gwelia,236,1591.0,81.41661565044821,,79
2630,Olilar,564,2249.0,81.42541937412241,99.46652796228611,406
2631,Varzaneian,58,1373.0,81.44473371679588,,3
2632,Baracyane,62,2123.0,81.45358991265455,,436
2633,Acerrannor,436,1934.0,81.47381571088985,,554
2634,Rolaxtyn,30,2092.0,81.47605796981289,,487
2635,Ymdyayn,140,1940.0,81.48255866264721,,573
2636,Melairdor,25,2104.0,81.49632862964008,99.54729097165989,194
2637,Ostcarlin,77,,81.50502140928769,,400
2638,Obazerluth,593,2031.0,81.51798673704519,,393
2639,Bargarycarn,426,,81.53587668652519,,76
2640,Aranenik,598,1726.0,81.54528981301544,97.4805113752416,536
2641,Marronen,398,1776.0,81.57270982907124,,621
2642,Obgantiel,583,1951.0,81.58618728842829,,147
2643,Cynarndy,171,,81.59444327674447,,591
2644,Geldmelydd,494,1498.0,81.60698881452969,,239
2645,Kaarneim,66,1741.0,81.60933841480488,,605
2646,Aellociel,404,1856.0,81.64821480073317,,9
2647,Forartaryn,448,1391.0,81.6509352976542,,404
2648,Naplenein,155,1997.0,81.69522735173011,,413
2649,Wearnarnysene,430,2248.0,81.70959770323209,,159
2650,Adwires,85,1986.0,81.71145176728274,,204
2651,Ostdyyn,483,1689.0,81.7192805624338,,496
2652,Cynaynun,448,1587.0,81.72552758785784,99.93150891003333,417
2653,Tociamern,448,1587.0,81.72552758785784,,561
2654,Kirinarty,484,1744.0,81.73034311870462,,148
2655,Kitantyn,484,1858.0,81.733425582889,,559
2656,Varethmel,445,1910.0,81.74040127431743,,218
2657,Oluth,436,1852.0,81.75554277413053,,546
2658,Roletharyn,224,1271.0,81.79154772874813,,519
2659,Azertzane,189,2098.0,81.81277223726718,,139
2660,Estonty,197,1702.0,81.82647802598508,,616
2661,Bayarnyin,345,2243.0,81.83660627218913,,421
2662,Koraldynik,443,1737.0,81.8593531986851,,225
2663,Arcaradene,498,1892.0,81.86452285046354,,483
2664,Quercathaver,484,1691.0,81.89169462614983,,611
2665,Waleramel,62,1883.0,81.93098138083951,,497
2666,Koreretyn,245,1709.0,81.93171170061106,,402
2667,Etharikiera,152,1535.0,81.93567668618667,,241
2668,Flarynarth,419,1547.0,81.9473834257002,,585
2669,Margurarty,101,1126.0,81.95662317456677,,596
2670,Melasty,572,2129.0,81.95920028913885,,163
2671,Tralaneart,411,,81.9593647673798,,229
2672,Marrasan,351,1706.0,81.9682509624338,,383
2673,Lasianyn,71,1225.0,81.9775422496631,,512
2674,Noagan,23,2017.0,81.98570333899912,,499
2675,Weraand,593,1918.0,81.9866010586467,97.99909859350441,160
2676,Laberady,4,1821.0,82.00869162828708,,601
2677,Drucendin,439,2290.0,82.02641962199645,,348
2678,Lartergary,140,1983.0,82.03199572805667,,543
2679,Yaralentuny,486,1566.0,82.06158429001356,,165
2680,Astieloth,564,2151.0,82.0739890015569,,391
2681,Vastimaryn,537,1842.0,82.0992108542948,,344
2682,Cracacyil,419,1831.0,82.13534510305806,,592
2683,Dainroar,136,1846.0,82.14349642739367,97.46012545552232,563
2684,Nistianlin,435,1873.0,82.1447759323373,99.22129664944167,614
2685,Andwareas,189,1771.0,82.15554992995038,,141
2686,Valdanun,25,2199.0,82.15844183191199,,607
2687,Yalaxew,77,1786.0,82.23640908558589,,572
2688,Jastgethant,197,2170.0,82.24120408850482,,428
2689,Terwateth,101,1824.0,82.25912057880099,,40
2690,Catakarn,419,1773.0,82.26300742000312,,582
2691,Clauneynear,62,1203.0,82.26773204427431,,202
2692,Horaldyern,77,1343.0,82.26936925280428,,413
2693,Urcuthris,189,2178.0,82.31886680358632,,518
2694,Dellawat,419,1799.0,82.33119483240819,,587
2695,Ethleneque,599,1911.0,82.33317251241208,,558
2696,Cracwarance,404,1905.0,82.36060937247913,,521
2697,Ashwarnesume,612,1758.0,82.37133785415838,,171
2698,Ryaraldy,448,2070.0,82.41410647518,,592
2699,Shyertiam,419,1342.0,82.41911715428014,,188
2700,Drasereyd,389,1946.0,82.43868440165393,,353
2701,Shyvalerayne,577,1643.0,82.44785711518693,,19
2702,Kawartyney,570,1171.0,82.45989237694273,,565
2703,Naplyart,352,2292.0,82.4659997161424,,121
2704,Ostbineth,163,1696.0,82.47738795186827,99.12543127352947,217
2705,Nistaracy,189,1667.0,82.4822163146961,,500
2706,Jestarime,570,1966.0,82.48461120985162,,438
2707,Ethiretrem,351,1968.0,82.49981321645421,,389
2708,Sararfyn,182,2116.0,82.51162799711204,,417
2709,Legoeldric,345,1963.0,82.5149271475958,,397
2710,Cheanwan,147,2039.0,82.56054857341287,,433
2711,Haitherayn,136,1532.0,82.56153025891724,,430
2712,Tyinorn,434,1908.0,82.56772450692017,,439
2713,Altyneen,239,1747.0,82.57797028023097,,574
2714,Ryainien,151,,82.58531465863742,,606
2715,Inarnytyne,507,1729.0,82.58955942020441,,425
2716,Ymerein,171,1672.0,82.59547941750235,,210
2717,Labinim,374,1766.0,82.59935476172227,,423
2718,Norlynasty,485,1403.0,82.60246172551217,,225
2719,Nylaoller,381,,82.60600657759375,,351
2720,Intiniel,85,1419.0,82.65589903380342,99.46532009497383,236
2721,Troedric,407,2035.0,82.66786985229871,98.52058445908605,533
2722,Norrethil,419,1625.0,82.69169587093822,,592
2723,Roontdoth,434,1979.0,82.70137102078583,,172
2724,Caderaldan,189,1359.0,82.7166097565336,,190
2725,Meletly,147,1597.0,82.73735612584485,,546
2726,Araeand,151,1610.0,82.73945161160417,,201
2727,Panirber,140,2207.0,82.75881338505941,,420
2728,Vartimant,506,1919.0,82.77495800590779,,40
2729,Percameas,252,1958.0,82.78044545721073,,135
2730,Baelenesa,553,1724.0,82.78066286770203,,169
2731,Wyzanegar,74,2082.0,82.80105167613294,,508
2732,Geldakreth,610,2100.0,82.82446971042607,,445
2733,Dirarnris,11,2042.0,82.86113931027407,,434
2734,Keldcoddtha,494,1835.0,82.86620892961787,99.88111007080656,98
2735,Eralim,349,2253.0,82.88887507158066,,552
2736,Dainayneir,77,2124.0,82.914359078861,,435
2737,Prianidd,178,1757.0,82.9157111358501,,561
2738,Criegord,223,,82.91698962922666,,221
2739,Wearnansa,570,2282.0,82.91860133119053,,156
2740,Browakar,148,1617.0,82.92077172891871,,578
2741,Yaraurorn,619,,82.92305356830819,,507
2742,Hobomarty,485,1517.0,82.93858237156729,,164
2743,Erfynsa,559,1941.0,82.95410837085993,,599
2744,Wycaradon,121,2310.0,82.95936139715177,,214
2745,Chiesanyn,121,2310.0,82.95936139715177,,214
2746,Hobianarne,379,1928.0,82.96084534056493,,591
2747,Miewyn,577,1644.0,82.96668463145107,,593
2748,Ethrofyn,72,,82.9694522071292,,405
2749,Harabanime,87,1611.0,82.96983265910951,,485
2750,Querarar,194,1736.0,82.9711645357566,,219
2751,Plagroerry,70,1859.0,82.985293029763,,239
2752,Odascather,192,,83.01483816037344,,170
2753,Walanesume,1,1306.0,83.0156724230762,,617
2754,Callocaver,612,2012.0,83.02802091342778,,516
2755,Quarnecheanart,147,2324.0,83.03039366257644,,210
2756,Raldinene,245,2306.0,83.03577996110556,,593
2757,Clauneastha,557,1817.0,83.04023192231061,,505
2758,Elendaand,194,2353.0,83.06483338106548,,497
2759,Ymfynart,552,2211.0,83.07992965488573,,14
2760,Parorair,572,1823.0,83.08363864749805,,161
2761,Ostcathwat,237,1998.0,83.08678083314331,,398
2762,Synunreth,207,2180.0,83.10838335613683,,404
2763,Wearncathar,70,2065.0,83.11343071353483,98.72360036677071,98
2764,Erelawyr,19,1653.0,83.12383807267454,,438
2765,Dirainnik,101,1814.0,83.1647009333307,,178
2766,Kilaw,577,2130.0,83.18067785766392,,87
2767,Ryleartyere,155,1666.0,83.19878664622364,,610
2768,Urcuthyn,152,2006.0,83.20753397507735,,164
2769,Trayron,245,1933.0,83.22002368142067,,376
2770,Nyiencar,344,2050.0,83.22898761142557,,212
2771,Darynnyd,498,2027.0,83.23456866864757,,247
2772,Zolerten,617,1833.0,83.23516896855156,98.86991364859858,607
2773,Drasiengine,27,1571.0,83.26173875823629,,439
2774,Loranta,147,2336.0,83.26783749074778,,252
2775,Nungaynime,593,1548.0,83.28107789945064,,603
2776,Calamelyn,599,2077.0,83.28163196583658,,216
2777,Horwarnear,536,2328.0,83.28314790555142,,207
2778,Klabydak,151,2054.0,83.28339786667375,,399
2779,Lariawin,148,1160.0,83.29456915641825,,535
2780,Klabcoddcar,593,1319.0,83.29601923694635,,440
2781,Odasalenzane,74,2002.0,83.29977163074359,,529
2782,Hararnyern,252,1493.0,83.31278792511344,,446
2783,Tocimain,436,1569.0,83.33811356892693,98.43937820756392,614
2784,Cadiagan,189,2256.0,83.3430624784959,,187
2785,Coraril,197,1675.0,83.35801135894435,,401
2786,Baarthbin,40,2148.0,83.36913938123901,,77
2787,Pavisty,197,2396.0,83.37920556212012,,499
2788,Lothoidon,486,2121.0,83.38431455847495,,544
2789,Rylecararth,559,1237.0,83.40617868966002,,135
2790,Hobastararny,413,2300.0,83.40783146417877,,571
2791,Darana,168,2016.0,83.40848832712896,,441
2792,Kildotheas,224,2028.0,83.40926049793882,,420
2793,Yboard,485,1870.0,83.4360545275438,,528
2794,Haitheren,40,2279.0,83.45163472868657,,437
2795,Uldyname,171,2097.0,83.45820765785743,,543
2796,Ybimar,570,1646.0,83.46269843766031,,602
2797,Kug,436,2400.0,83.4711613367201,,188
2798,Haithginean,536,1558.0,83.48303289592464,,232
2799,Napaverter,419,2113.0,83.48937270071198,,602
2800,Thoea,439,2074.0,83.52142856812031,,185
2801,Jastydsa,419,1808.0,83.52683624107463,,218
2802,Inbinayne,609,,83.52956476279788,,537
2803,Elendali,200,1844.0,83.5308862478835,,418
2804,Aroemos,121,2085.0,83.5354631174143,,378
2805,Arendarn,140,1575.0,83.54990004131807,,495
2806,Horerasa,149,2377.0,83.56905748012167,,98
2807,Locarere,570,2153.0,83.56911493526525,,24
2808,Kolrethcodd,570,1830.0,83.62662268605762,,242
2809,Nistantvarn,436,2056.0,83.63730228057204,,207
2810,Galilil,436,2056.0,83.63730228057204,,207
2811,Odasorncarn,201,1549.0,83.64648720406981,,575
2812,Cractakbin,24,1956.0,83.65977161972734,,504
2813,Trerrannor,438,1812.0,83.6861264848364,,412
2814,Dasanastar,570,2109.0,83.69272979230125,,434
2815,Zaldiengeth,413,2072.0,83.71103676803591,,214
2816,Hareastuny,140,1596.0,83.716902069453,,496
2817,Jararnarry,431,2033.0,83.73968478640609,,137
2818,Dainyneyn,17,2197.0,83.8071019672227,,186
2819,Adwalef,182,2115.0,83.8172658620459,,138
2820,Graveacyla,593,2127.0,83.84202042495633,,350
2821,Corasoller,607,1865.0,83.85295980298369,,204
2822,Onirev,224,1971.0,83.86111751646821,,346
2823,Varartyen,431,1560.0,83.8813319541539,,435
2824,Yasimegary,7,1899.0,83.88304605358398,,16
2825,Lothem,486,2058.0,83.88539180948858,,153
2826,Ocdararry,487,,83.88671869968661,,150
2827,Kuvdotharry,486,1751.0,83.8950987527061,,595
2828,Cracerrygar,201,2430.0,83.93821392359301,,4
2829,Ostlynmel,536,2046.0,83.94284338865107,,425
2830,Jareascarn,619,1641.0,83.95690048259152,,180
2831,Hargayneyne,40,2021.0,83.95999218889263,,23
2832,Haetty,147,2018.0,83.96813884635998,,567
2833,Kacarnian,405,,83.97111149852063,,193
2834,Dreriand,570,1332.0,83.9713610229582,,385
2835,Hauranereth,101,1920.0,83.98454704525287,,432
2836,Cynginearry,162,1924.0,83.98769229787803,,389
2837,Locaque,162,1427.0,83.99682599351169,,3
2838,Artmeljuin,234,,84.01208936660255,99.65995451161322,73
2839,Bayazalen,430,2155.0,84.03857591783091,,218
2840,Faog,418,1230.0,84.04706678472978,,384
2841,Obrisney,206,2184.0,84.04788024334071,,432
2842,Mireidus,484,1628.0,84.0608495453209,,220
2843,Roainan,74,2083.0,84.08977007138166,,62
2844,Barcuthquent,544,2359.0,84.10868730292424,,27
2845,Vadvarnasty,77,2299.0,84.10870319587366,,69
2846,Yarallerlir,151,1793.0,84.1098053683358,,224
2847,Gweildan,421,2040.0,84.12674975184493,,396
2848,Chiesgethart,85,2250.0,84.12836038494099,,383
2849,Adeilath,23,2270.0,84.13204982245352,,179
2850,Azcaradarik,18,2371.0,84.14294124315485,,566
2851,Kopierawar,160,2424.0,84.16283513221538,,18
2852,Arsteadere,536,2163.0,84.18620263919111,,24
2853,Obiamaller,69,,84.21429472068532,,213
2854,Norcarncodd,24,2246.0,84.21499265440427,,374
2855,Bintheanene,121,1557.0,84.21837498283483,,141
2856,Yartunyarth,570,1967.0,84.23318964719769,,386
2857,Haurquentty,570,1967.0,84.23318964719769,,78
2858,Vararthere,441,1903.0,84.23535730281627,,510
2859,Ethsenelene,484,1834.0,84.2489013286586,,205
2860,Haurelere,40,1874.0,84.25800470712537,,606
2861,Nistyddgayn,344,1879.0,84.2739620362507,,218
2862,Baeronwar,419,2385.0,84.29995514079847,,195
2863,Haurarnart,237,1634.0,84.30166526081312,,444
2864,Artginenal,136,2446.0,84.30170699209766,,16
2865,Kifynel,139,1526.0,84.3264899290379,,537
2866,Raldtanras,121,2108.0,84.34386625121553,,174
2867,Lasyalen,413,,84.35842074553626,,501
2868,Belannyd,136,1698.0,84.3701322930348,,489
2869,Zareldric,148,1949.0,84.37812453178972,,69
2870,Ostinmel,197,2112.0,84.381597576174,,170
2871,Pulgacydal,419,2048.0,84.38343097332665,,224
2872,Rylenayne,593,2362.0,84.38541083065567,,605
2873,Rhubard,3,1476.0,84.38993279709399,,503
2874,Yalida,419,2219.0,84.41286124098882,,215
2875,Andnalney,197,1909.0,84.42156736487006,,573
2876,Verdiengine,194,1553.0,84.42818284293207,,397
2877,Ymquentvarn,591,2428.0,84.45123035215481,,426
2878,Noryddance,591,2343.0,84.45364166213386,,566
2879,Kiquentis,407,2278.0,84.48143550056358,,588
2880,Poav,151,2117.0,84.52518226531117,,14
2881,Goatrem,419,2099.0,84.53462360979216,,242
2882,Drasisla,140,1985.0,84.56246254490864,,535
2883,Ashtaneas,224,1780.0,84.60742578172115,,394
2884,Caltanyr,26,2323.0,84.61260033944352,,6
2885,Symond,421,2146.0,84.62994461184356,,215
2886,Mararrygeth,19,1965.0,84.6370227361268,,610
2887,Etynnor,354,2166.0,84.63855808845172,,397
2888,Kaimeel,605,2493.0,84.64074391170824,,566
2889,Uldarnylir,188,2252.0,84.64300898409459,,346
2890,Foryda,224,2044.0,84.64883885924978,,412
2891,Geldainak,445,,84.65028786907274,,408
2892,Ostollerlin,155,2212.0,84.66072228726063,,557
2893,Lasaxair,421,2333.0,84.664721139634,,351
2894,Forarikwar,533,1969.0,84.66563265346545,,551
2895,Callaa,498,1943.0,84.66587557976442,,505
2896,Hycamy,201,1989.0,84.66659454702882,,178
2897,Locenacy,189,2041.0,84.6888951764796,,501
2898,Caynin,195,2217.0,84.69921317087235,,425
2899,Obartew,394,2147.0,84.71380246817431,,546
2900,Vartnallir,570,1948.0,84.74010908455047,,222
2901,Ethydmel,598,2326.0,84.77229784626984,,199
2902,Hargertchean,483,1689.0,84.7750316554058,,405
2903,Naendla,439,1360.0,84.82208574156495,,58
2904,Cainyr,577,2459.0,84.8529919176942,,172
